reservation_id,user_id,user_type,member_status,age_group,neighborhood,hub_id,hub_name,hub_type,item_id,item_category,item_name,reservation_date,pickup_scheduled_datetime,pickup_status,pickup_actual_datetime,borrow_days,return_due_datetime,return_status,return_actual_datetime,late_hours,parts_expected,parts_returned,missing_parts_flag,damage_flag,damage_severity,cleaning_required_flag,cleaning_done_flag,staff_checkout_minutes,staff_checkin_minutes,hub_queue_length,demand_level,event_period,inventory_available_at_reserve,notifications_enabled_flag,reminders_sent_count,report_issue_in_app_flag,support_ticket_flag,ticket_type,data_entry_method,staff_notes_length,penalty_amount_usd,cancellation_flag,cancellation_reason
RKZA3OA,U46674,Resident,Standard,25-34,Old Town,HUB10,Old Town Hub,Staffed+Volunteers,I529603,Sports,Yoga Kit,2025-10-08,2025-10-08 14:30:00,Picked up,2025-10-08 15:18:00,5.0,2025-10-13 14:30:00,Late,2025-10-14 14:30:00,24.0,5.0,5.0,0.0,0.0,,0.0,1.0,9.0,10.0,2,Medium,Regular,1,1,1,0,0,,Electronic log,32,2.0,0,
R2HGJ11,U56092,Resident,Standard,55+,South Park,HUB01,Downtown Hub,Staffed,IYEDWB2,Camping,Camping Lantern Kit,2025-09-03,2025-09-04 14:45:00,No-show,,,,,,,,,,,,,,,,3,High,Regular,1,1,1,0,0,,Mixed,10,0.0,0,
R0DK0GE,U26237,Resident,Frequent Borrower,35-44,Downtown,HUB10,Old Town Hub,Staffed+Volunteers,IT8T63J,AV/Projectors,Microphone Set,2025-10-13,2025-10-14 10:45:00,Picked up,2025-10-14 11:09:00,7.0,2025-10-21 10:45:00,On time,2025-10-21 10:45:00,0.0,7.0,6.0,1.0,0.0,,0.0,1.0,5.0,11.0,1,Medium,Regular,1,1,1,1,1,Damage,Electronic log,20,0.0,0,
R2QC1IY,U81854,Resident,Standard,35-44,Hilltop,HUB05,South Park Hub,Staffed,IYO4UDO,Sports,Soccer Goal Set,2025-09-20,2025-09-21 16:30:00,Picked up,2025-09-21 16:09:00,7.0,2025-09-28 16:30:00,On time,2025-09-28 16:30:00,0.0,3.0,3.0,0.0,0.0,,1.0,1.0,10.0,9.0,7,Medium,Weekend,1,0,0,0,0,,Electronic log,22,0.0,0,
RQYYV37,U57591,Resident,Standard,18-24,South Park,HUB11,Greenway Hub,Staffed,IDIA5U6,AV/Projectors,Projector + Screen,2025-11-08,2025-11-09 13:45:00,Picked up,2025-11-09 13:18:00,5.0,2025-11-14 13:45:00,On time,2025-11-14 13:45:00,0.0,7.0,7.0,0.0,1.0,Moderate,0.0,1.0,10.0,9.0,6,Medium,Weekend,1,1,2,0,1,Missing parts,Mixed,18,0.0,0,
RWQZXEB,U60124,Nonprofit Partner,Frequent Borrower,18-24,University,HUB05,South Park Hub,Staffed,IB9EITN,Sewing/Craft,Sewing Machine,2025-12-12,2025-12-13 13:45:00,Picked up,2025-12-13 14:15:00,5.0,2025-12-18 13:45:00,On time,2025-12-18 13:45:00,0.0,3.0,3.0,0.0,1.0,Severe,1.0,1.0,7.0,10.0,3,Medium,Regular,1,0,0,0,1,Missing parts,Electronic log,23,0.0,0,
RP0FODR,U15939,Resident,Standard,25-34,West End,HUB01,Downtown Hub,Staffed,IO8BNP8,Sewing/Craft,Knitting Kit,2025-10-04,2025-10-04 13:45:00,Picked up,2025-10-04 14:01:00,10.0,2025-10-14 13:45:00,On time,2025-10-14 13:45:00,0.0,2.0,2.0,0.0,0.0,,1.0,0.0,11.0,11.0,6,High,Weekend,1,1,3,0,0,,Electronic log,26,0.0,0,
RT9MOGE,U76155,Resident,New User,55+,West End,HUB11,Greenway Hub,Staffed,I4QXXVA,Tools,Pressure Washer,2025-12-17,2025-12-17 14:45:00,Picked up,2025-12-17 15:24:00,5.0,2025-12-22 14:45:00,Late,2025-12-22 16:45:00,2.0,6.0,6.0,0.0,0.0,,1.0,0.0,12.0,5.0,2,Medium,Regular,1,0,0,0,0,,Handwritten notes,10,0.17,0,
R2H3TV3,U30058,Resident,Standard,55+,West End,HUB12,Harbor Hub,Volunteer-heavy,II12VJ9,Camping,Sleeping Bag Set,2025-08-09,2025-08-09 11:00:00,Picked up,2025-08-09 11:36:00,14.0,2025-08-23 11:00:00,Late,2025-08-23 23:00:00,12.0,6.0,6.0,0.0,0.0,,1.0,1.0,7.0,13.0,7,High,Weekend,1,1,2,0,0,,Electronic log,32,1.0,0,
R2D5EM2,U92190,Resident,Standard,18-24,Riverside,HUB01,Downtown Hub,Staffed,IVAJEPE,AV/Projectors,Microphone Set,2025-11-17,2025-11-17 12:15:00,Picked up,2025-11-17 12:14:00,7.0,2025-11-24 12:15:00,On time,2025-11-24 12:15:00,0.0,5.0,5.0,0.0,0.0,,1.0,1.0,8.0,7.0,3,Medium,Regular,1,0,0,1,0,,Electronic log,38,0.0,0,
R2SDS8B,U37127,Resident,Standard,18-24,Northside,HUB12,Harbor Hub,Volunteer-heavy,I25SQ8C,Kitchen/Appliances,Slow Cooker,2025-12-19,2025-12-19 14:45:00,Picked up,2025-12-19 15:04:00,7.0,2025-12-26 14:45:00,On time,2025-12-26 14:45:00,0.0,3.0,3.0,0.0,0.0,,1.0,0.0,4.0,11.0,4,Medium,Regular,1,1,0,0,0,,Electronic log,26,0.0,0,
RYR6CCV,U51328,Resident,Frequent Borrower,18-24,Hilltop,HUB04,University Hub,Staffed+Volunteers,ICJWTL9,Kitchen/Appliances,Slow Cooker,2025-10-12,2025-10-13 12:15:00,Picked up,2025-10-13 13:03:00,14.0,2025-10-27 12:15:00,On time,2025-10-27 12:15:00,0.0,4.0,4.0,0.0,0.0,,1.0,0.0,11.0,6.0,10,High,Weekend,0,1,1,1,0,,Electronic log,38,0.0,0,
RSP2EX5,U26523,Resident,Standard,45-54,Lakeside,HUB09,Lakeside Hub,Staffed+Volunteers,IT5P5O3,Sports,Tennis Racket Set,2025-11-27,2025-11-27 13:30:00,Picked up,2025-11-27 14:23:00,3.0,2025-11-30 13:30:00,On time,2025-11-30 13:30:00,0.0,6.0,6.0,0.0,0.0,,1.0,1.0,7.0,15.0,7,High,Holiday/Peak,1,1,1,0,0,,Electronic log,37,0.0,0,
RLLJ8YR,U51167,Resident,Standard,35-44,East Market,HUB04,University Hub,Staffed+Volunteers,IDDP0NE,Kitchen/Appliances,Stand Mixer,2025-09-27,2025-09-27 17:30:00,No-show,,,,,,,,,,,,,,,,7,High,Weekend,1,1,3,0,0,,Handwritten notes,7,0.0,0,
RUYO57P,U89832,Resident,New User,45-54,Downtown,HUB11,Greenway Hub,Staffed,I6BKLDS,AV/Projectors,LED Light Kit,2025-08-10,2025-08-10 11:15:00,Picked up,2025-08-10 11:21:00,7.0,2025-08-17 11:15:00,On time,2025-08-17 11:15:00,0.0,5.0,4.0,1.0,0.0,,1.0,1.0,8.0,10.0,5,Medium,Weekend,1,0,0,1,0,,Electronic log,30,0.0,0,
RID4N1U,U15039,Volunteer,Standard,25-34,Riverside,HUB05,South Park Hub,Staffed,I3493WX,Sewing/Craft,Iron + Board,2025-09-08,2025-09-08 17:15:00,Picked up,2025-09-08 17:20:00,7.0,2025-09-15 17:15:00,On time,2025-09-15 17:15:00,0.0,4.0,4.0,0.0,0.0,,1.0,1.0,10.0,12.0,2,Medium,Regular,1,1,1,0,0,,Electronic log,20,0.0,0,
RBJ17MG,U56218,Resident,Standard,35-44,Downtown,HUB08,Hilltop Hub,Volunteer-heavy,IFXC08D,AV/Projectors,Microphone Set,2025-09-27,2025-09-28 14:45:00,Cancelled,,,,,,,,,,,,,,,,6,High,Weekend,1,1,0,0,0,,Electronic log,32,0.0,1,Changed mind
RPMNZ1U,U12591,Resident,Frequent Borrower,35-44,Lakeside,HUB08,Hilltop Hub,Volunteer-heavy,IDBFWYJ,Camping,Backpacking Pack,2025-10-08,2025-10-08 16:00:00,Picked up,2025-10-08 16:09:00,10.0,2025-10-18 16:00:00,On time,2025-10-18 16:00:00,0.0,5.0,5.0,0.0,1.0,Minor,1.0,1.0,9.0,14.0,4,High,Regular,1,1,1,0,0,,Mixed,3,0.0,0,
RVOHSMD,U59298,Resident,Frequent Borrower,35-44,Greenway,HUB03,Riverside Hub,Staffed+Volunteers,IYVSLH9,Kitchen/Appliances,Slow Cooker,2025-11-30,2025-11-30 14:30:00,Picked up,2025-11-30 14:23:00,5.0,2025-12-05 14:30:00,On time,2025-12-05 14:30:00,0.0,4.0,3.0,1.0,0.0,,0.0,1.0,12.0,12.0,5,Medium,Weekend,1,0,1,0,1,Damage,Electronic log,19,0.0,0,
RKHEJLA,U43272,Resident,Standard,18-24,Downtown,HUB04,University Hub,Staffed+Volunteers,I0GNZS4,Tools,Circular Saw,2025-08-25,2025-08-26 16:00:00,Picked up,2025-08-26 16:14:00,7.0,2025-09-02 16:00:00,On time,2025-09-02 16:00:00,0.0,3.0,3.0,0.0,1.0,Minor,1.0,0.0,8.0,12.0,5,Medium,Regular,1,1,2,0,0,,Handwritten notes,11,0.0,0,
R5BA75U,U24683,Resident,Standard,18-24,West End,HUB01,Downtown Hub,Staffed,IUZPEAL,Tools,Toolbox Set,2025-09-29,2025-09-29 09:00:00,Picked up,2025-09-29 09:31:00,10.0,2025-10-09 09:00:00,On time,2025-10-09 09:00:00,0.0,4.0,4.0,0.0,0.0,,1.0,1.0,11.0,5.0,2,Low,Regular,1,1,1,0,0,,Electronic log,13,0.0,0,
RD4IVSO,U86509,Volunteer,Standard,25-34,Old Town,HUB03,Riverside Hub,Staffed+Volunteers,ILMLGSE,Kitchen/Appliances,Blender,2025-08-13,2025-08-14 10:15:00,Picked up,2025-08-14 10:17:00,10.0,2025-08-24 10:15:00,On time,2025-08-24 10:15:00,0.0,6.0,6.0,0.0,0.0,,0.0,1.0,6.0,5.0,2,Low,Regular,1,1,2,0,0,,Electronic log,33,0.0,0,
RM8XFDJ,U43457,Resident,Standard,25-34,Lakeside,HUB03,Riverside Hub,Staffed+Volunteers,IGF1C8W,Camping,Camping Stove,2025-12-14,2025-12-15 16:15:00,No-show,,,,,,,,,,,,,,,,4,High,Weekend,1,1,2,0,0,,Mixed,32,0.0,0,
RQ7UWW5,U75206,Resident,Standard,35-44,Hilltop,HUB02,Northside Hub,Volunteer-heavy,IWFCPKJ,AV/Projectors,LED Light Kit,2025-12-27,2025-12-28 12:45:00,Picked up,2025-12-28 12:47:00,10.0,2026-01-07 12:45:00,On time,2026-01-07 12:45:00,0.0,8.0,8.0,0.0,0.0,,0.0,1.0,14.0,7.0,8,Medium,Holiday/Peak,0,1,1,0,0,,Electronic log,29,0.0,0,
RCQBNKX,U82518,Resident,Standard,45-54,Downtown,HUB02,Northside Hub,Volunteer-heavy,I9DVNU8,Sports,Yoga Kit,2025-12-24,2025-12-25 09:45:00,No-show,,,,,,,,,,,,,,,,10,High,Holiday/Peak,1,1,0,0,0,,Handwritten notes,20,0.0,0,
R6UGVS8,U15021,Volunteer,Standard,25-34,Harbor,HUB09,Lakeside Hub,Staffed+Volunteers,IQ349DX,Tools,Toolbox Set,2025-10-05,2025-10-05 16:15:00,Picked up,2025-10-05 16:47:00,14.0,2025-10-19 16:15:00,On time,2025-10-19 16:15:00,0.0,4.0,4.0,0.0,0.0,,1.0,1.0,11.0,8.0,4,Low,Weekend,1,1,3,0,0,,Electronic log,19,0.0,0,
R9SVN7N,U71799,Resident,Standard,25-34,Downtown,HUB01,Downtown Hub,Staffed,I1YBWML,Camping,Backpacking Pack,2025-12-16,2025-12-16 16:30:00,Picked up,2025-12-16 16:15:00,3.0,2025-12-19 16:30:00,Late,2025-12-19 18:30:00,2.0,4.0,4.0,0.0,0.0,,1.0,1.0,8.0,13.0,3,High,Regular,1,1,1,1,0,,Mixed,27,0.17,0,
RK0X65M,U96055,Resident,Standard,35-44,Lakeside,HUB04,University Hub,Staffed+Volunteers,IUFM8ZO,Sewing/Craft,Iron + Board,2025-08-09,2025-08-09 09:45:00,Picked up,2025-08-09 09:55:00,5.0,2025-08-14 09:45:00,Late,2025-08-14 21:45:00,12.0,5.0,5.0,0.0,0.0,,0.0,1.0,8.0,9.0,6,High,Weekend,1,0,0,0,0,,Electronic log,35,1.0,0,
RLN23Y3,U96402,Resident,Standard,45-54,Old Town,HUB01,Downtown Hub,Staffed,I0YSXPN,Sewing/Craft,Sewing Machine,2025-12-09,2025-12-09 11:15:00,Picked up,2025-12-09 13:03:00,7.0,2025-12-16 11:15:00,On time,2025-12-16 11:15:00,0.0,4.0,3.0,1.0,0.0,,1.0,1.0,15.0,11.0,5,Medium,Regular,1,1,0,0,0,,Mixed,47,0.0,0,
R8M1G9F,U53391,Resident,Standard,25-34,West End,HUB06,West End Hub,Staffed,IK2ST0S,Sports,Mountain Bike,2025-12-23,2025-12-23 13:30:00,Cancelled,,,,,,,,,,,,,,,,12,High,Holiday/Peak,1,0,0,0,0,,Electronic log,8,0.0,1,Found alternative
RENF313,U38054,Volunteer,Standard,25-34,Greenway,HUB05,South Park Hub,Staffed,IFPOYIP,Sports,Yoga Kit,2025-09-11,2025-09-12 13:45:00,Picked up,2025-09-12 13:26:00,5.0,2025-09-17 13:45:00,Late,2025-09-18 01:45:00,12.0,4.0,4.0,0.0,0.0,,1.0,0.0,5.0,14.0,3,Medium,Regular,1,0,0,0,0,,Electronic log,37,1.0,0,
RII826G,U58003,Resident,Standard,25-34,South Park,HUB11,Greenway Hub,Staffed,IYUP12S,Sewing/Craft,Iron + Board,2025-11-12,2025-11-14 16:45:00,Picked up,2025-11-14 16:15:00,5.0,2025-11-19 16:45:00,On time,2025-11-19 16:45:00,0.0,5.0,5.0,0.0,0.0,,0.0,1.0,10.0,13.0,3,Medium,Regular,1,1,1,0,0,,Electronic log,23,0.0,0,
R2EJX5T,U66683,Resident,Standard,55+,East Market,HUB12,Harbor Hub,Volunteer-heavy,ID44K1J,Camping,Sleeping Bag Set,2025-11-24,2025-11-24 09:30:00,Picked up,2025-11-24 10:01:00,3.0,2025-11-27 09:30:00,Late,2025-11-27 11:30:00,2.0,8.0,6.0,1.0,0.0,,1.0,1.0,12.0,12.0,11,High,Holiday/Peak,1,0,1,1,0,,Handwritten notes,1,0.17,0,
RD6357O,U30884,Resident,Standard,55+,Lakeside,HUB01,Downtown Hub,Staffed,IONNCIL,Camping,Backpacking Pack,2025-10-28,2025-10-29 14:15:00,Cancelled,,,,,,,,,,,,,,,,3,Medium,Regular,1,0,0,0,0,,Mixed,31,0.0,1,Schedule conflict
R2EK3ZE,U85139,Resident,Standard,18-24,Northside,HUB10,Old Town Hub,Staffed+Volunteers,IZQACJ4,Sewing/Craft,Craft Cutting Machine,2025-09-27,2025-09-27 10:15:00,Picked up,2025-09-27 10:21:00,7.0,2025-10-04 10:15:00,On time,2025-10-04 10:15:00,0.0,5.0,5.0,0.0,0.0,,1.0,1.0,8.0,8.0,4,Medium,Weekend,1,1,3,0,0,,Electronic log,18,0.0,0,
RSEKKBP,U48084,Resident,Standard,25-34,Lakeside,HUB09,Lakeside Hub,Staffed+Volunteers,I2QD6VA,Sewing/Craft,Knitting Kit,2025-09-14,2025-09-14 14:15:00,Cancelled,,,,,,,,,,,,,,,,4,Medium,Weekend,1,0,0,0,0,,Electronic log,17,0.0,1,Other
RZKAMUG,U50469,Resident,Standard,35-44,Lakeside,HUB11,Greenway Hub,Staffed,IYSM8T2,AV/Projectors,Portable Speaker,2025-11-28,2025-11-29 14:30:00,Picked up,2025-11-29 13:44:00,5.0,2025-12-04 14:30:00,On time,2025-12-04 14:30:00,0.0,5.0,5.0,0.0,0.0,,1.0,0.0,9.0,14.0,9,High,Holiday/Peak,0,1,0,0,0,,Electronic log,23,0.0,0,
ROQW9JA,U35553,Resident,Standard,35-44,Lakeside,HUB08,Hilltop Hub,Volunteer-heavy,I2M0W10,AV/Projectors,Projector + Screen,2025-08-11,2025-08-11 17:15:00,Picked up,2025-08-11 17:26:00,7.0,2025-08-18 17:15:00,On time,2025-08-18 17:15:00,0.0,4.0,4.0,0.0,0.0,,1.0,1.0,8.0,10.0,3,Low,Regular,1,1,0,0,0,,Electronic log,25,0.0,0,
RMMX3Y9,U22205,Resident,Standard,25-34,West End,HUB03,Riverside Hub,Staffed+Volunteers,IRGEZ7B,Camping,4-Person Tent,2025-10-15,2025-10-16 12:30:00,Picked up,2025-10-16 12:11:00,5.0,2025-10-21 12:30:00,On time,2025-10-21 12:30:00,0.0,7.0,7.0,0.0,0.0,,1.0,1.0,7.0,12.0,4,Medium,Regular,1,1,2,1,0,,Mixed,7,0.0,0,
R5LLO3R,U76706,Resident,Standard,45-54,University,HUB03,Riverside Hub,Staffed+Volunteers,IBXK5BX,Tools,Circular Saw,2025-10-26,2025-10-28 15:45:00,Picked up,2025-10-28 17:14:00,10.0,2025-11-07 15:45:00,On time,2025-11-07 15:45:00,0.0,5.0,4.0,1.0,0.0,,1.0,1.0,6.0,9.0,4,Medium,Weekend,1,1,2,0,1,Damage,Electronic log,23,0.0,0,
RPOP8MG,U72559,Resident,Standard,25-34,South Park,HUB01,Downtown Hub,Staffed,IYN2JCP,Tools,Pressure Washer,2025-09-19,2025-09-20 12:15:00,Picked up,2025-09-20 13:07:00,3.0,2025-09-23 12:15:00,On time,2025-09-23 12:15:00,0.0,8.0,8.0,0.0,1.0,Minor,1.0,1.0,9.0,3.0,5,Medium,Regular,1,1,0,0,0,,Handwritten notes,9,0.0,0,
RTLCXLV,U90077,Resident,New User,35-44,East Market,HUB07,East Market Hub,Staffed,IPYMB5M,AV/Projectors,Portable Speaker,2025-08-24,2025-08-25 12:15:00,Picked up,2025-08-25 12:21:00,14.0,2025-09-08 12:15:00,On time,2025-09-08 12:15:00,0.0,3.0,3.0,0.0,0.0,,1.0,0.0,9.0,7.0,6,Medium,Weekend,1,1,1,0,0,,Electronic log,23,0.0,0,
RCWN2Y8,U98314,Resident,Frequent Borrower,35-44,East Market,HUB11,Greenway Hub,Staffed,IFV2BC2,Sports,Kayak Set,2025-11-07,2025-11-07 16:00:00,Picked up,2025-11-07 16:00:00,3.0,2025-11-10 16:00:00,On time,2025-11-10 16:00:00,0.0,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,7.0,1,Medium,Regular,1,0,1,0,0,,Electronic log,17,0.0,0,
R8BFQNP,U85986,Resident,Standard,35-44,West End,HUB06,West End Hub,Staffed,ICENLK8,Sports,Tennis Racket Set,2025-10-12,2025-10-12 14:30:00,Picked up,2025-10-12 14:19:00,3.0,2025-10-15 14:30:00,On time,2025-10-15 14:30:00,0.0,2.0,2.0,0.0,0.0,,0.0,1.0,9.0,13.0,7,Medium,Weekend,1,1,2,0,0,,Electronic log,25,0.0,0,
RRNUJJQ,U37052,Resident,Standard,55+,Downtown,HUB11,Greenway Hub,Staffed,I9K6RE4,Sewing/Craft,Serger,2025-11-18,2025-11-19 14:00:00,Picked up,2025-11-19 13:03:00,7.0,2025-11-26 14:00:00,On time,2025-11-26 14:00:00,0.0,3.0,3.0,0.0,0.0,,0.0,1.0,8.0,14.0,9,Medium,Regular,1,1,1,0,0,,Electronic log,22,0.0,0,
R9389YZ,U60435,Resident,Standard,55+,Hilltop,HUB04,University Hub,Staffed+Volunteers,ITKKFZZ,Camping,Backpacking Pack,2025-09-21,2025-09-22 14:15:00,No-show,,,,,,,,,,,,,,,,3,High,Weekend,1,1,1,0,0,,Mixed,9,0.0,0,
RI92IRM,U59593,Nonprofit Partner,Standard,25-34,Riverside,HUB09,Lakeside Hub,Staffed+Volunteers,IUQ9E5C,Sports,Yoga Kit,2025-12-10,2025-12-10 09:30:00,Picked up,2025-12-10 09:17:00,7.0,2025-12-17 09:30:00,Late,2025-12-18 09:30:00,24.0,5.0,5.0,0.0,0.0,,1.0,1.0,9.0,9.0,4,Medium,Regular,1,1,1,0,0,,Electronic log,20,2.0,0,
RS13C9X,U88002,Resident,Standard,25-34,East Market,HUB08,Hilltop Hub,Volunteer-heavy,IQYM52X,Sewing/Craft,Iron + Board,2025-08-22,2025-08-22 15:45:00,Picked up,2025-08-22 15:50:00,7.0,2025-08-29 15:45:00,On time,2025-08-29 15:45:00,0.0,2.0,2.0,0.0,1.0,Minor,0.0,1.0,6.0,3.0,3,Medium,Regular,1,1,1,1,0,,Electronic log,27,0.0,0,
RS53SKF,U24308,Resident,Standard,35-44,Riverside,HUB06,West End Hub,Staffed,I7I8SKC,Camping,Backpacking Pack,2025-10-10,2025-10-10 16:00:00,Picked up,2025-10-10 16:03:00,5.0,2025-10-15 16:00:00,On time,2025-10-15 16:00:00,0.0,6.0,5.0,1.0,0.0,,1.0,1.0,8.0,10.0,0,High,Regular,1,1,3,0,1,Damage,Electronic log,36,0.0,0,
RJWWDXV,U85179,Resident,Standard,45-54,University,HUB06,West End Hub,Staffed,IUGW6M7,Sewing/Craft,Knitting Kit,2025-12-26,2025-12-27 14:00:00,Picked up,2025-12-27 13:33:00,7.0,2026-01-03 14:00:00,On time,2026-01-03 14:00:00,0.0,2.0,2.0,0.0,0.0,,0.0,1.0,10.0,16.0,13,High,Holiday/Peak,1,1,2,1,0,,Electronic log,38,0.0,0,
RBXUX1O,U72766,Resident,Standard,45-54,Downtown,HUB10,Old Town Hub,Staffed+Volunteers,IXRWK8R,Tools,Cordless Drill Kit,2025-10-04,2025-10-04 10:45:00,Picked up,2025-10-04 11:53:00,7.0,2025-10-11 10:45:00,On time,2025-10-11 10:45:00,0.0,4.0,4.0,0.0,0.0,,1.0,1.0,11.0,11.0,8,Medium,Weekend,1,1,1,1,0,,Electronic log,39,0.0,0,
RQYFOQM,U40607,Resident,Frequent Borrower,25-34,Greenway,HUB11,Greenway Hub,Staffed,IF5L9MO,Kitchen/Appliances,Blender,2025-12-03,2025-12-03 10:00:00,Picked up,2025-12-03 10:07:00,5.0,2025-12-08 10:00:00,On time,2025-12-08 10:00:00,0.0,4.0,4.0,0.0,0.0,,1.0,1.0,6.0,9.0,2,High,Regular,1,0,0,0,0,,Handwritten notes,4,0.0,0,
RDIEQFB,U69658,Resident,Standard,45-54,West End,HUB06,West End Hub,Staffed,I85P863,AV/Projectors,LED Light Kit,2025-11-29,2025-11-29 17:15:00,Picked up,2025-11-29 16:45:00,5.0,2025-12-04 17:15:00,On time,2025-12-04 17:15:00,0.0,6.0,6.0,0.0,0.0,,0.0,1.0,8.0,9.0,10,Low,Weekend,1,1,2,0,0,,Mixed,8,0.0,0,
RGF9Q5R,U70430,Resident,Frequent Borrower,45-54,Old Town,HUB01,Downtown Hub,Staffed,IDOQIVB,Sewing/Craft,Craft Cutting Machine,2025-10-08,2025-10-09 16:00:00,Picked up,2025-10-09 16:05:00,5.0,2025-10-14 16:00:00,On time,2025-10-14 16:00:00,0.0,5.0,5.0,0.0,0.0,,0.0,1.0,5.0,7.0,2,Medium,Regular,0,1,1,0,0,,Electronic log,24,0.0,0,
R5XQT4P,U62335,Resident,Frequent Borrower,18-24,South Park,HUB05,South Park Hub,Staffed,I501NOU,Kitchen/Appliances,Electric Griddle,2025-10-17,2025-10-19 11:45:00,Picked up,2025-10-19 12:14:00,10.0,2025-10-29 11:45:00,On time,2025-10-29 11:45:00,0.0,2.0,2.0,0.0,0.0,,1.0,0.0,7.0,16.0,2,Medium,Regular,1,1,1,0,0,,Electronic log,43,0.0,0,
RKNQT3W,U98844,Nonprofit Partner,Standard,25-34,University,HUB09,Lakeside Hub,Staffed+Volunteers,IVEDN9U,Sports,Yoga Kit,2025-10-18,2025-10-20 12:00:00,Picked up,2025-10-20 12:24:00,14.0,2025-11-03 12:00:00,On time,2025-11-03 12:00:00,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,6.0,9.0,7,High,Weekend,1,1,2,0,0,,Electronic log,25,0.0,0,
RVOBBZ2,U36312,Resident,Standard,18-24,West End,HUB03,Riverside Hub,Staffed+Volunteers,ISF6F7L,Camping,Sleeping Bag Set,2025-10-08,2025-10-08 13:45:00,No-show,,,,,,,,,,,,,,,,0,Medium,Regular,1,0,0,0,0,,Handwritten notes,17,0.0,0,
RVSSRUR,U14567,Resident,Standard,45-54,East Market,HUB06,West End Hub,Staffed,IALDOL6,AV/Projectors,Microphone Set,2025-09-01,2025-09-01 10:15:00,Picked up,2025-09-01 10:22:00,14.0,2025-09-15 10:15:00,On time,2025-09-15 10:15:00,0.0,8.0,7.0,1.0,0.0,,1.0,1.0,11.0,4.0,3,Low,Regular,1,1,1,0,1,Late return dispute,Electronic log,27,0.0,0,
RVJX8UI,U28300,Resident,Frequent Borrower,18-24,Harbor,HUB05,South Park Hub,Staffed,IBRSZ1N,Sewing/Craft,Sewing Machine,2025-08-30,2025-08-30 10:30:00,Picked up,2025-08-30 09:54:00,3.0,2025-09-02 10:30:00,On time,2025-09-02 10:30:00,0.0,5.0,5.0,0.0,0.0,,0.0,1.0,12.0,14.0,14,Medium,Weekend,1,1,0,0,0,,Mixed,21,0.0,0,
RUZGPPO,U65830,Resident,New User,55+,Greenway,HUB12,Harbor Hub,Volunteer-heavy,IHSWQ40,Camping,4-Person Tent,2025-11-13,2025-11-13 09:30:00,Picked up,2025-11-13 09:59:00,3.0,2025-11-16 09:30:00,On time,2025-11-16 09:30:00,0.0,5.0,2.0,1.0,0.0,,0.0,1.0,6.0,7.0,2,Medium,Regular,1,1,1,0,0,,Mixed,38,0.0,0,
RHLXSLG,U79101,Resident,Standard,25-34,Harbor,HUB10,Old Town Hub,Staffed+Volunteers,I6MM1ZX,Camping,Camping Lantern Kit,2025-12-27,2025-12-28 09:45:00,No-show,,,,,,,,,,,,,,,,10,High,Holiday/Peak,1,1,1,0,0,,Mixed,16,0.0,0,
RR8KK79,U93658,Resident,Standard,25-34,Harbor,HUB02,Northside Hub,Volunteer-heavy,I1ZYRRU,Sports,Yoga Kit,2025-12-08,2025-12-09 16:15:00,Picked up,2025-12-09 17:17:00,3.0,2025-12-12 16:15:00,On time,2025-12-12 16:15:00,0.0,4.0,4.0,0.0,1.0,Minor,1.0,1.0,8.0,10.0,3,Medium,Regular,1,1,1,0,1,Damage,Electronic log,23,0.0,0,
REYN938,U25896,Resident,Standard,25-34,Harbor,HUB07,East Market Hub,Staffed,I2KKZMP,Sports,Soccer Goal Set,2025-10-02,2025-10-03 09:00:00,Picked up,2025-10-03 09:04:00,5.0,2025-10-08 09:00:00,Late,2025-10-08 21:00:00,12.0,3.0,3.0,0.0,0.0,,1.0,1.0,6.0,13.0,7,Low,Regular,1,0,0,0,0,,Handwritten notes,14,1.0,0,
RH3JUJD,U54387,Resident,Standard,45-54,South Park,HUB06,West End Hub,Staffed,I0IB6II,Sewing/Craft,Iron + Board,2025-08-23,2025-08-25 14:00:00,Picked up,2025-08-25 14:12:00,5.0,2025-08-30 14:00:00,On time,2025-08-30 14:00:00,0.0,2.0,2.0,0.0,0.0,,0.0,1.0,11.0,13.0,9,Medium,Weekend,1,1,2,0,0,,Electronic log,29,0.0,0,
RZD1AT7,U49563,Resident,Standard,25-34,Northside,HUB08,Hilltop Hub,Volunteer-heavy,IO75RH8,Kitchen/Appliances,Blender,2025-12-23,2025-12-24 17:30:00,No-show,,,,,,,,,,,,,,,,15,High,Holiday/Peak,1,1,0,0,0,,Handwritten notes,0,0.0,0,
R6DUT07,U51337,Resident,Standard,18-24,West End,HUB09,Lakeside Hub,Staffed+Volunteers,I6G5G79,Sports,Kayak Set,2025-12-15,2025-12-15 15:15:00,Picked up,2025-12-15 14:37:00,10.0,2025-12-25 15:15:00,On time,2025-12-25 15:15:00,0.0,2.0,2.0,0.0,0.0,,1.0,0.0,2.0,8.0,1,Medium,Regular,1,1,0,0,0,,Mixed,36,0.0,0,
